used chatgpt to,https://github.com/Geerteind/AI-for-MIA/commit/b95d6dbc7652cb44a4bab4f0bd5d738eb7eaf49e
used chatgpt to,https://github.com/thevalleyy/astro-booking-system/commit/75dbccc57ab8bf2c546866f24f2cfa128559b939
used chatgpt to,https://github.com/bentanj/MapPalette/commit/f40e20567c6909bc07f07e28662b40576f84fff7
used chatgpt to,https://github.com/Mrkeyboard1221/NyronGUI.lua/commit/d8eca563962b7339310d1537447465b896c05d17
used chatgpt to,https://github.com/OliverR-C/InfoTechCenter1.0/commit/e7f524b4bdb21a2b19a272efc348a6c995242f69
used chatgpt to,https://github.com/OliverR-C/InfoTechCenter1.0/commit/f513c1f1dc038dc6a29f450649b530c1bb13835e
used chatgpt to,https://github.com/pallavpriyam/Block_SmashKart/commit/d3260b90d484bd82a1c0b96b2b726829525fe330
used chatgpt to,https://github.com/lavender-aa/java-groupwork/commit/d8de29fcb096c4770281f79dc8cd83ab73df9df9
used chatgpt to,https://github.com/SigsSubo/Professional-Documents/commit/71ccfbf757d33cb8449ce5c5dff91cf836065061
used chatgpt to,https://github.com/csci344/spring2025/commit/ec91f3ea2b1ba58f90739cacff036ab362eddf63
used chatgpt to,https://github.com/gabriehl2301/StudentStudy/commit/58af8aa3e2a95bf51abff851e27f2f0c3e42f1c9
used chatgpt to,https://github.com/alvinkoh256/MapPalette/commit/e006f7c79a3f34cb4ae86c89d3448b6442a792a7
used chatgpt to,https://github.com/dc3it/dc3it.github.io/commit/7f356c603e1256a353c20035be6f17a43e8100d3
used chatgpt to,https://github.com/unobatbayar/problem-solving/commit/922b866dd4b90364b37d16cd78088462fe76c608
used chatgpt to,https://github.com/Yohaan-TheTechGod/Enterprise-Assesment-Term-1/commit/17ebb7e2e2697f9e025ca28fe3a08969f07e5875
used chatgpt to,https://github.com/vagtsiats/CyclicCellularAutomata/commit/83f4537b705abc0c0873b6d5433a6ac24b7a8e09
used chatgpt to,https://github.com/masonmohler/ifsc-3342/commit/feb7cb8cedaa4d5bf8f9ea8991720ce8b8be0b90
used chatgpt to,https://github.com/TamsinELee/estimate_nHealthCareFacs/commit/112ab2432854b818b10d0a86718501c9a079cb3d
used chatgpt to,https://github.com/akhunters/code-stream-frontend/commit/4f8c89cbdc7056bbc0051559e52433cb2320c24e
used chatgpt to,https://github.com/BrantBart/Handcrafted-Haven-Group-9/commit/948b13326e3a6b463545d5376efa6c5402316197
used chatgpt to,https://github.com/mattimus11/carDB/commit/29d3717e0b5d6f03bcaef5b1ef8df61d67ce717c
used chatgpt to,https://github.com/mmato72/mmato72/commit/8d8a5fe474539d530ca403af731aa599cd7b1555
used chatgpt to,https://github.com/nic-dgl103-f24-dlu1/project-jgoode1/commit/def372407c1b260ecbe7c0a600b05111abbd4341
used chatgpt to,https://github.com/Krenkoth/Coding-Club-Website/commit/aa34b247080f6322e32281fe13739e7a85acdf0c
used chatgpt to,https://github.com/Aidne7/RidgyTnutFinalProject/commit/6b69dd2f16fc34b94ee44252b26f7dd73ac03070
used chatgpt to,https://github.com/uce002/JavaScript_Projects/commit/24cb4bb2498c7fc0e5d59363bbfd6e87bcf48e7f
used chatgpt to,https://github.com/GauravSK2001/NBI-SRT-Astro/commit/c7603f9ae0b6218a7b769a8b6ff63c412803ee9e
used chatgpt to,https://github.com/Purdue-Innovation-Capstone/browser/commit/793ff48c0470ffa5488c705721978e30908fd1df
used chatgpt to,https://github.com/sashamigdal/TurbulenceDuality/commit/dc515539df2908fa99fdf8b2c0c069de9efdae9e
used chatgpt to,https://github.com/RayyanAbzal/pdcassignmentpart2/commit/6d1a24afd9c30bb9e571d0a648158b4bde73b301
used chatgpt to,https://github.com/ethanshipman/Global-Trust-Analysis/commit/c4d8781da8d249442106ea906b86bd83c2ad130c
used chatgpt to,https://github.com/tboerner13/ProfessionalWebpage/commit/daf8de10f28b933039bc112d574691c736d340f7
used chatgpt to,https://github.com/dhurrell001/Plaster-calculator-expo-JS/commit/7c2dbd34efb46cb8476d54319338b51f2946a343
used chatgpt to,https://github.com/Laravaa/Red-Planet-Ventures/commit/ec05457759c2018cdf4e06ec14cae5b4270446cf
used chatgpt to,https://github.com/151porkyman/KEK-NoEncounterMusic/commit/4d5cf51421c5edb43cc34d3fb43f6592abac1c75
used chatgpt to,https://github.com/JamesFloyd-Pen/PenguinPedia-Website/commit/7e92b0107c32aa8a69e0b18877c4957fef057057
used chatgpt to,https://github.com/rayeedaabir/JARVIS-v1/commit/a8355396df6acc391ecaf00c8a328093430c91ae
used chatgpt to,https://github.com/lmorgan2398/color-palette/commit/291836e2086cff3afec648c99ee2067283ed0ffd
used chatgpt to,https://github.com/nooneknowspeter/2024-10_fCC_projectRandomQuoteMachine/commit/f5313c30d5e688399478df9b086f68e203c3f132
used chatgpt to,https://github.com/lalitm2005/DSA/commit/a4948b38779f912edeeaec1591f418d553552f34
